分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
总公司,信用卡还款,473980094980001,泰隆互联网还款,110,397858,20,99
安徽,公共缴费,898340848140032,中国联通安庆市分公司（话费）,110,15,109,103
厦门,公共缴费,027350249000014,厦门电业局缴费业务,109,13183,57,88
上海,外部商户,802310053991458,春播,108,14500,105,99
安徽,公共缴费,898340149000006,国家电网,108,15466,96,104
黑龙江,外部商户,896260053110454,湖南彼凋贸易有限公司,108,32565,0,65
总公司,信用卡还款,444791094980001,西安银行信用卡还款,108,275869,26,110
辽宁,外部商户,898210141120019,沈阳地铁科技有限公司,107,3121,29,107
福建,公共缴费,017350149000244,国网福建省电力有限公司福州供电公司,107,15906,46,82
上海,外部商户,105290075110414,中国（上海）电动汽车租赁官网,106,88950,4,74
浙江,外部商户,896330053110072,湖南郭拓傲贸易有限公司,106,52185,4,65
浙江,外部商户,906330148160038,逆水寒藏宝阁,106,23965,6,70
天津,服务类,827100072110001,海尔洗衣（洗熨）（云闪付）,106,346,87,93
贵州,公共缴费,898522749000128,贵州电网有限责任公司都匀供电局,103,17952,96,93
重庆,外部商户,100502392220106,重庆市公安局交通管理局,103,20303,16,72
上海,外部商户,102310054112103,上海飞牛集达电子商务有限公司,102,12215,39,99
贵州,公共缴费,898520249000119,贵州电网有限责任公司六盘水供电局,102,13349,99,87
总公司,信用卡还款,966510194980001,四川农信信用卡还款,102,347643,23,96
河南,公共缴费,586410149000002,中原银行电力缴费,102,14663,94,73
厦门,外部商户,896393053110448,广州强次网络科技有限公司,100,57855,3,49
河南,外部商户,898410593110065,河南国税互联网财税库银（安阳）,100,53182,0,66
黑龙江,外部商户,853260057342527,客来宝科技公司,99,35352,2,77
黑龙江,外部商户,853260057342529,同舟计算机公司,99,51331,3,70
贵州,公共缴费,898520349000126,贵州电网有限责任公司遵义供电局,98,22293,98,92
上海,外部商户,802310070110648,上海尚旅网络科技有限公司,98,7192,88,87
安徽,公共缴费,898340148140040,中国联通合肥市分公司（话费）,96,47,97,92
北京,外部商户,104100542151456,便利蜂,96,2942,72,89
总公司,信用卡还款,440980094980001,徽商信用卡还款,96,420324,28,89
福建,公共缴费,008350657220001,中国联通有限公司漳州分公司,95,238,83,89
厦门,外部商户,896393053110484,龙岩初如梦贸易有限公司,95,17515,3,48
上海,外部商户,104310059996054,贞易信息,95,162613,5,27
上海,外部商户,802310045110550,中国东方航空,95,224507,32,88
黑龙江,外部商户,896260053110567,西安慧佳萨商贸有限公司,94,18665,5,51
深圳,外部商户,938440363000006,平安财产险,94,121170,12,80
北京,外部商户,898111953990270,多点,93,6287,92,90
广东,外部商户,896580053110294,陕西强东瑞贸易有限公司,93,33864,3,35
湖南,公共缴费,001431148140002,永州移动代扣行业商户,93,540,57,83
上海,外部商户,802310055330514,途虎,92,31834,28,92
总公司,信用卡还款,909530194989650,云南省农村信用社联合社信用卡还款,91,218926,19,83
总公司,信用卡还款,933076994981234,东莞农商行互联还款,91,218002,22,87
贵州,公共缴费,898520249000122,贵州电网公司六盘水供电局（盘县供电局）,91,15336,90,80
四川,外部商户,898510183981003,四川省交通罚没款,90,10929,18,65
黑龙江,外部商户,896260053110600,石家庄策邸商贸有限公司,90,21285,0,62
黑龙江,外部商户,896260053110604,西安红尚索商贸有限公司,89,8590,2,52
上海,外部商户,104310058133373,星巴克（广东）,89,4927,16,87
广东,外部商户,896580053110226,深圳市乐游互动科技有限公司,89,39287,6,61
浙江,公共缴费,102330148140002,中国电信股份有限公司浙江分公司,88,862,73,82
青岛,公共缴费,308053248140126,中国联合网络通信有限公司青岛市分公司,88,1793,62,75
四川,外部商户,898511349001000,南充康源水务,87,3589,9,58
贵州,公共缴费,898520349000120,贵州电网有限责任公司遵义供电局,87,16822,84,74
深圳,外部商户,802440348991069,山姆会员华东店,87,23499,23,73
新疆,服务类,898650182200050,新疆医科大学（食堂）,87,6943,2,83
贵州,公共缴费,898520349000130,贵州电网有限责任公司遵义供电局,86,10205,82,73
大连,外部商户,898210248160334,普天新能源有限责任公司(新能源汽车充电站),86,3075,84,85
北京,外部商户,898111953990236,多点,86,4209,86,81
北京,外部商户,898111953990395,多点,85,8200,82,84
上海,外部商户,104310053116756,日上免税,85,198920,10,60
总公司,信用卡还款,492260094980001,龙江银行信用卡还款,84,479279,29,84
北京,外部商户,898111948161234,惠买,84,12975,47,74
贵州,公共缴费,898520349000124,贵州电网有限责任公司遵义供电局,83,12693,82,76
福建,外部商户,027350149000066,国网厦门供电公司,83,16108,16,76
湖南,外部商户,826430153110041,快乐购有限责任公司,83,8340,76,75
北京,外部商户,898111953990412,多点,82,9909,82,76
浙江,外部商户,906330148160038,大话2免费版藏宝阁,81,24807,4,48
福建,公共缴费,309350449000001,福建恒源供水股份有限公司,80,223,75,80
海南,公共缴费,898460149000005,海南民生管道燃气有限公司燃气缴费,80,2569,80,46
大连,外部商户,898210275120200,曹操出行（实时）,79,1320,20,63
深圳,外部商户,802440348991071,山姆会员大连店,79,25690,16,67
上海,外部商户,104310058136632,星巴克,79,12983,15,78
湖南,公共缴费,001432548140002,移动行业商户,79,443,61,74
宁夏,公共缴费,898640148140241,宁夏移动话费充值,79,179,72,72
总公司,信用卡还款,420980094980001,大连互联网还款,78,247758,27,80
北京,外部商户,898111953990234,多点,77,5196,74,70
内蒙古,公共缴费,898150849000004,内蒙古电力（集团）巴彦淖尔电业局,77,1665,63,72
厦门,外部商户,898350248165623,易点生活电子商务有限公司,76,2506,18,51
厦门,外部商户,853393057327420,燿焰商贸公司,76,37765,0,56
河北,公共缴费,898130193994153,国网冀州市供电公司,75,747,73,73
贵州,公共缴费,898522749000147,中国南方电网,73,11315,71,63
内蒙古,公共缴费,898150549000115,国网内蒙古东部电力通辽供电公司,73,1924,52,67
总公司,信用卡还款,417980094980001,盛京银行信用卡还款,72,305090,16,68
上海,外部商户,853290053113674,顺联动力,72,7791,21,43
北京,外部商户,104100542151428,便利蜂,71,1345,33,60
云南,外部商户,896730053110052,上海蒋景商贸有限公司,70,59024,4,49
浙江,外部商户,423330193110002,杭州市财政局,70,12147,10,48
上海,外部商户,802310054110800,家乐福中国(网上购物)(云闪付),70,11456,57,68
上海,外部商户,802310048993499,东方电视购物,70,18395,37,65
上海,外部商户,802310049000533,中石化北京石油分公司（一键加油）,70,10026,0,33
湖南,外部商户,898430992224421,湖南交通违法处理自助平台（益阳支队）,70,9800,0,40
上海,公共缴费,310310049003147,上海付费通信息服务有限公司公用事业类缴费,70,2311,44,71
上海,外部商户,802310049000534,石化上海,69,81550,0,69
青岛,外部商户,105053255410009,能链石化科技有限公司,69,13673,18,68
厦门,外部商户,105000159980144,福建张氏天天惠网络科技有限公司,69,676705,11,56
广东,外部商户,898440145110249,中国南方航空,68,103327,21,66
河南,外部商户,898410193117777,郑州国税财税库银,68,40377,0,40
北京,外部商户,898111953990249,多点,68,3487,62,65
北京,外部商户,898111953990232,多点,68,6082,66,63
厦门,外部商户,853393059437431,科强网络科技公司,67,26486,6,51
总公司,信用卡还款,429651094980000,成都银行信用卡还款,67,388983,21,60
安徽,服务类,898340193110143,安徽省统一公共支付平台,67,10693,0,31
安徽,外部商户,898340148140054,中国移动通信集团安徽有限公司（手机支付）,67,2314,48,63
厦门,外部商户,898352273993081,福建张氏天天惠网络科技有限公司（H5）,66,510624,10,52
北京,外部商户,898111948160533,神州优车(福建)信息技术有限公司,66,10373,18,61
北京,外部商户,898111953990254,多点,66,6475,66,61
山西,公共缴费,898141049000440,国网电力公司临汾供电公司（多渠道后端）,66,3306,43,65
贵州,公共缴费,898520149000163,贵州电网有限责任公司贵阳供电局,66,11685,61,61
厦门,外部商户,853393053116718,科强网络科技公司,66,22543,1,50
贵州,公共缴费,898520349000108,贵州电网有限责任公司遵义供电局,66,12120,60,60
四川,外部商户,898510193990022,四川省财政厅,65,8259,14,55
湖北,外部商户,898420147840114,（特约）湖北省高速公路联网收费中心,65,966,38,34
贵州,公共缴费,898522449000102,贵州电网有限责任公司毕节供电局,65,13954,62,53
广东,外部商户,802440048160653,深圳尚米网络,65,3529,6,33
广东,外部商户,896580053110311,海南木中录贸易有限公司,64,9022,0,44
上海,外部商户,802310054410501,上海澄岑信息技术有限公司,64,66,66,65
福建,公共缴费,008350357220003,福建移动通信有限责任公司莆田分公司,63,345,49,62
贵州,公共缴费,898520449000104,贵州电网有限责任公司安顺供电局,63,14313,62,56
上海,商城,802310053112862,上海图佑（云闪付商城）,63,2387,37,56
福建,公共缴费,104350148990038,福建广电网络集团股份有限公司福州分公司,63,432,55,58
黑龙江,外部商户,896260053110466,山西忠良商贸有限公司,63,54233,1,23
湖南,公共缴费,001430548140002,邵阳市移动行业商户,63,480,36,52
湖南,公共缴费,898431049000926,国网湖南省电力公司郴州供电分公司,62,6178,33,58
青岛,公共缴费,103053249000077,国网山东即墨市供电公司,62,3758,35,55
深圳,外部商户,898440354113710,天虹商场,62,10420,16,59
上海,外部商户,898319853317985,来伊份商城（食品销售）（云闪付）,62,6419,36,55
吉林,公共缴费,945220183987707,国网吉林省电力有限公司吉林供电公司,61,5266,44,54
浙江,外部商户,906330148160057,梦幻手游,61,20048,9,35
大连,外部商户,898210254113072,大商股份有限公司,61,2549,27,58
总公司,信用卡还款,478450194984079,广西北部湾银行信用卡还款,60,194716,8,56
广东,外部商户,896580053110228,广州洪财商贸有限公司,60,27211,2,37
厦门,外部商户,896393053110461,厦门市一元德宝网络技术有限公司,59,62869,3,54
黑龙江,外部商户,896260053110549,宝鸡邝露玩网络科技有限公司,59,17674,0,25
宁波,外部商户,853332053114982,丝宝俪商城,59,533125,4,50
安徽,外部商户,822290055416434,（特约）佰付美能源（上海）有限公司,59,10640,58,57
山东,外部商户,308481193990001,山东省交通罚款缴纳,59,8095,11,35
北京,外部商户,898111948161473,成都六六五网络科技有限公司,59,5437,16,29
天津,外部商户,898120092220152,交通管理局(互联网交通安全综合服务平台),59,8708,11,36
厦门,外部商户,896393053110362,贵州誉杰贸易有限公司,58,228065,2,51
贵州,公共缴费,898522649000128,贵州电网有限责任公司凯里供电局,58,11987,55,52
浙江,公共缴费,105330049000001,建设银行浙江省分行（公共事业缴费）,58,8143,50,55
上海,外部商户,305310054990143,天天果园（在线商城）（云闪付）,58,10491,57,54
总公司,信用卡还款,422980094980001,成都农商互联还款,58,205448,6,54
吉林,公共缴费,945220183987701,国网吉林省电力有限公司白城供电公司,58,2982,44,55
厦门,公共缴费,027350248140011,中国移动通信集团福建有限公司厦门分公司,58,112,57,52
浙江,公共缴费,898330149000022,国网浙江杭州市余杭区供电有限 （多渠道）,58,12135,55,49
贵州,公共缴费,898520349000114,贵州电网有限责任公司遵义供电局,57,14248,53,47
安徽,公共缴费,898340448140011,中国联通淮南市分公司（话费）,57,7,57,52
北京,外部商户,898111959410148,北京卡路里科技有限公司,57,11182,19,55
福建,公共缴费,016350849000293,国网福建省电力有限公司龙岩供电公司,57,8595,26,50
北京,外部商户,898111942150110,达疆网络科技（上海）有限公司,57,2059,13,48
江苏,外部商户,113320186510015,江苏省公安厅交通警察总队（泰州线上）,56,6144,3,24
福建,公共缴费,008350557220001,中国联通泉州分公司(市公司集团客户部),56,534,43,52
黑龙江,外部商户,896260053110595,北京项宇微森科技有限公司,56,58254,1,49
河南,外部商户,848411957320019,河南吖吖谷电子商务有限公司,56,394273,10,32
湖南,公共缴费,001430748140002,常德市武陵区移动行业商户,56,627,42,54
甘肃,外部商户,581620192221111,银联在线交通罚没款,55,11959,11,51
河北,外部商户,103130953119022,沧州信誉楼百货有限公司,55,12502,13,46
